"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",4387,3/20/2015 0:00:00,750,"Other","CU Foundation of MD & DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",5223,1/27/2016 0:00:00,750,"Other","CU Foundation of MD & DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",6119,6/6/2017 0:00:00,750,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",6525,7/5/2018 0:00:00,750,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",7053,2/11/2019 0:00:00,1000,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",7054,1/1/2019 0:00:00,750,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",7697,1/1/2020 0:00:00,750,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",8698,10/1/2020 0:00:00,712,"Other","CU Foundation of MD/DC","Pass Through"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",8870,1/1/2021 0:00:00,750,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",9583,1/1/2022 5:00:00 AM,750,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",10405,1/1/2023 5:00:00 AM,750,"Other","CU Foundation of MD/DC","Program Grant"
66333,6/30/2024 0:00:00,20555,"DESTINATIONS CREDIT UNION",11284,1/1/2024 5:00:00 AM,750,"Other","CU Foundation of MD/DC","Program Grant"
66337,6/30/2024 0:00:00,20559,"INDUSTRIAL CU OF WHATCOM COUNTY",8276,9/24/2020 0:00:00,650000,"Community Development Financial Institution (CDFI)","","Program Grant"
66337,6/30/2024 0:00:00,20559,"INDUSTRIAL CU OF WHATCOM COUNTY",8981,6/15/2021 7:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Program Grant"
66337,6/30/2024 0:00:00,20559,"INDUSTRIAL CU OF WHATCOM COUNTY",10329,2/28/2023 8:00:00 AM,640000,"Community Development Financial Institution (CDFI)","","Program Grant"
66340,6/30/2024 0:00:00,20562,"CENTRAL CREDIT UNION OF MARYLAND,IN",8888,11/12/2020 0:00:00,10000,"Other","State of Maryland","Program Grant"
66340,6/30/2024 0:00:00,20562,"CENTRAL CREDIT UNION OF MARYLAND,IN",8889,10/13/2020 0:00:00,10000,"Other","NCUA","Program Grant"
66340,6/30/2024 0:00:00,20562,"CENTRAL CREDIT UNION OF MARYLAND,IN",10204,8/31/2022 4:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
66340,6/30/2024 0:00:00,20562,"CENTRAL CREDIT UNION OF MARYLAND,IN",10779,10/1/2023 4:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
66351,6/30/2024 0:00:00,20573,"TELCO PLUS",5591,10/10/2016 0:00:00,1467,"National Credit Union Foundation","","Program Grant"
66351,6/30/2024 0:00:00,20573,"TELCO PLUS",5592,10/4/2016 0:00:00,2000,"Other","Filene Research-Small Bus. Lns","Program Grant"
66351,6/30/2024 0:00:00,20573,"TELCO PLUS",6304,12/7/2017 0:00:00,1000,"National Credit Union Foundation","","Program Grant"
66357,6/30/2024 0:00:00,20579,"DELTA COMMUNITY",720,4/16/2008 0:00:00,10000,"Other","Federal Home Loan Bank","Not Collected"
66357,6/30/2024 0:00:00,20579,"DELTA COMMUNITY",721,7/20/2009 0:00:00,10000,"Other","Federal Home Loan Bank","Not Collected"
66357,6/30/2024 0:00:00,20579,"DELTA COMMUNITY",722,8/6/2009 0:00:00,10000,"Other","Federal Home Loan Bank","Not Collected"
66369,6/30/2024 0:00:00,20591,"ENERGY",11265,1/4/2024 5:00:00 AM,2000,"Other","Cooperative Credit union association","Program Grant"
66370,6/30/2024 0:00:00,20592,"SCOTT",3623,2/13/2013 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",3786,3/10/2014 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",4325,3/1/2015 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",5073,3/1/2016 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",5889,6/7/2017 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",6550,5/15/2018 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",7050,3/4/2019 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",8133,5/22/2020 0:00:00,20000,"Other","FHLB COVID Relief","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",8383,4/15/2020 0:00:00,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",9115,4/15/2021 5:00:00 AM,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",10610,4/25/2023 5:00:00 AM,1500,"Other","AFFN","Pass Through"
66370,6/30/2024 0:00:00,20592,"SCOTT",11301,6/28/2024 5:00:00 AM,1500,"Other","AFFN","Pass Through"
66395,6/30/2024 0:00:00,20617,"EVERGREEN",10555,7/18/2022 5:00:00 AM,3600,"State League Foundation","","Program Grant"
66399,6/30/2024 0:00:00,20621,"HARBORSTONE",6543,9/18/2017 0:00:00,776500,"Community Development Financial Institution (CDFI)","","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",1842,7/26/2012 0:00:00,4500,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",4075,7/17/2014 0:00:00,2750,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",5399,7/21/2016 0:00:00,5000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",6162,7/24/2017 0:00:00,2000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",6572,7/17/2018 0:00:00,4000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",7421,7/25/2019 0:00:00,5000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",8252,7/21/2020 0:00:00,2000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",9445,7/20/2021 5:00:00 AM,4000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66406,6/30/2024 0:00:00,20628,"LA CROSSE-BURLINGTON",9940,7/19/2022 5:00:00 AM,6680,"Other","Wisconsin Credit Union Foundation","Program Grant"
66418,6/30/2024 0:00:00,20640,"OSHKOSH POSTAL EMPLOYEES",5515,6/28/2016 0:00:00,7665,"Other","Wisconsin Credit Union Foundation","Program Grant"
66418,6/30/2024 0:00:00,20640,"OSHKOSH POSTAL EMPLOYEES",6600,7/17/2018 0:00:00,1838,"Other","Wisconsin Credit Union Foundation","Program Grant"
66418,6/30/2024 0:00:00,20640,"OSHKOSH POSTAL EMPLOYEES",8329,8/28/2020 0:00:00,9200,"Other","Wisconsin Credit Union Fpindation","Program Grant"
66430,6/30/2024 0:00:00,20652,"VALLEY COMMUNITIES",8199,5/15/2020 0:00:00,20000,"Other","Federal Home Loan Bank of Chicago","Pass Through"
66434,6/30/2024 0:00:00,20656,"INDIANHEAD",8209,5/29/2020 0:00:00,20000,"Other","FHLBC","Pass Through"
66434,6/30/2024 0:00:00,20656,"INDIANHEAD",8762,11/13/2020 0:00:00,15000,"Other","FHLBC","Pass Through"
66447,6/30/2024 0:00:00,20669,"SHORELINE",11133,12/14/2023 6:00:00 AM,25000,"Federal Home Loan Bank","","Pass Through"
66449,6/30/2024 0:00:00,20671,"PRIME FINANCIAL",9068,6/15/2021 5:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
66449,6/30/2024 0:00:00,20671,"PRIME FINANCIAL",10109,9/27/2022 5:00:00 AM,175558,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
66449,6/30/2024 0:00:00,20671,"PRIME FINANCIAL",10368,4/10/2023 5:00:00 AM,2478839,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
66449,6/30/2024 0:00:00,20671,"PRIME FINANCIAL",10369,2/28/2023 6:00:00 AM,510000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
66456,6/30/2024 0:00:00,20678,"COUNTY - CITY",10936,7/18/2023 5:00:00 AM,15000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66476,6/30/2024 0:00:00,20698,"HOLY FAMILY MEMORIAL",7326,7/25/2019 0:00:00,8000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66476,6/30/2024 0:00:00,20698,"HOLY FAMILY MEMORIAL",9318,7/20/2021 5:00:00 AM,5500,"Other","Wisconsin Credit Union League","Program Grant"
66476,6/30/2024 0:00:00,20698,"HOLY FAMILY MEMORIAL",10723,7/18/2023 5:00:00 AM,15000,"State League Foundation","","Program Grant"
66503,6/30/2024 0:00:00,20725,"IRON COUNTY COMMUNITY",9196,7/27/2021 5:00:00 AM,8000,"State League Foundation","","Program Grant"
66537,6/30/2024 0:00:00,20759,"AVESTAR",8561,7/21/2020 0:00:00,10000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66555,6/30/2024 0:00:00,20777,"NORTHWESTERN MUTUAL",8614,10/30/2020 0:00:00,20000,"Other","Federal Home Loan Bank of Chicago","Pass Through"
66555,6/30/2024 0:00:00,20777,"NORTHWESTERN MUTUAL",9537,12/30/2021 6:00:00 AM,12500,"Other","Elan Financial Services","Pass Through"
66597,6/30/2024 0:00:00,20819,"POLISH NATIONAL",4428,7/3/2015 0:00:00,139100,"Other","Workforce Training Fund Grant Executive Office of labor and Workforce Development Commonwealth of Massachusetts","Program Grant"
66597,6/30/2024 0:00:00,20819,"POLISH NATIONAL",5075,3/9/2016 0:00:00,9983,"Other","Office of Small Credit Union Initiatives","Program Grant"
66597,6/30/2024 0:00:00,20819,"POLISH NATIONAL",10052,9/12/2022 4:00:00 AM,8000,"Other","Massachusetts Hire Now","Program Grant"
66597,6/30/2024 0:00:00,20819,"POLISH NATIONAL",10053,8/4/2022 4:00:00 AM,4000,"Other","Massachusetts Hire Now","Program Grant"
66597,6/30/2024 0:00:00,20819,"POLISH NATIONAL",10054,7/25/2022 4:00:00 AM,4000,"Other","Massachusetts Hire Now","Program Grant"
66615,6/30/2024 0:00:00,20837,"TOMAH AREA",8110,5/15/2020 0:00:00,20000,"Other","FHLB-Chicago","Pass Through"
66615,6/30/2024 0:00:00,20837,"TOMAH AREA",8655,12/22/2020 0:00:00,4000,"Other","PSCU","Pass Through"
66615,6/30/2024 0:00:00,20837,"TOMAH AREA",8656,9/18/2020 0:00:00,15000,"Other","FHLB-Chicago","Pass Through"
66615,6/30/2024 0:00:00,20837,"TOMAH AREA",9298,7/20/2021 5:00:00 AM,10000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66616,6/30/2024 0:00:00,20838,"SHEBOYGAN AREA",6323,7/20/2017 0:00:00,5000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66616,6/30/2024 0:00:00,20838,"SHEBOYGAN AREA",6413,9/8/2017 0:00:00,7500,"National Credit Union Foundation","","Program Grant"
66616,6/30/2024 0:00:00,20838,"SHEBOYGAN AREA",8429,4/23/2020 0:00:00,4700,"Other","NCUA","Program Grant"
66616,6/30/2024 0:00:00,20838,"SHEBOYGAN AREA",10282,9/30/2022 5:00:00 AM,10000,"Other","WCUL","Program Grant"
66622,6/30/2024 0:00:00,20844,"RACINE MUNICIPAL EMPLOYEES",9969,7/19/2022 5:00:00 AM,15000,"State League Foundation","","Program Grant"
66625,6/30/2024 0:00:00,20847,"WISCONSIN MEDICAL",9600,7/29/2021 5:00:00 AM,7950,"State League Foundation","","Program Grant"
66625,6/30/2024 0:00:00,20847,"WISCONSIN MEDICAL",10061,10/26/2022 5:00:00 AM,8400,"State League Foundation","","Program Grant"
66633,6/30/2024 0:00:00,20855,"MEMBERS' ADVANTAGE",8127,5/22/2020 0:00:00,20000,"Other","Federal Home Loan Bank of Chicago","Program Grant"
66633,6/30/2024 0:00:00,20855,"MEMBERS' ADVANTAGE",8426,9/18/2020 0:00:00,15000,"Other","Federal Home Loan Bank of Chicago","Program Grant"
66637,6/30/2024 0:00:00,20859,"BREWERY",780,10/18/2010 0:00:00,600000,"National Federation of Community Development Credit Unions","","Program Grant"
66637,6/30/2024 0:00:00,20859,"BREWERY",781,11/3/2010 0:00:00,2500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
66637,6/30/2024 0:00:00,20859,"BREWERY",4840,7/30/2015 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
66637,6/30/2024 0:00:00,20859,"BREWERY",8815,7/30/2020 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
66640,6/30/2024 0:00:00,20862,"TRI-COUNTY",4701,7/24/2015 0:00:00,5000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66640,6/30/2024 0:00:00,20862,"TRI-COUNTY",9169,7/20/2021 5:00:00 AM,5200,"State League Foundation","","Program Grant"
66652,6/30/2024 0:00:00,20874,"PROSPERA",10674,5/19/2023 5:00:00 AM,10415,"State League Foundation","","Program Grant"
66675,6/30/2024 0:00:00,20897,"APPLETREE",9534,11/5/2021 5:00:00 AM,193571,"Internal Revenue Service","","Program Grant"
66686,6/30/2024 0:00:00,20908,"WISCONSIN LATVIAN, INC.",7220,7/25/2019 0:00:00,1500,"Other","Wisconsin Credit Union Foundation","Pass Through"
66699,6/30/2024 0:00:00,20921,"LEOMINSTER",8306,8/25/2020 0:00:00,65550,"Other","Commonwealth Corporation","Program Grant"
66699,6/30/2024 0:00:00,20921,"LEOMINSTER",9031,5/10/2021 4:00:00 AM,9475,"Other","Commonwealth Corporation","Program Grant"
66699,6/30/2024 0:00:00,20921,"LEOMINSTER",9990,9/7/2022 4:00:00 AM,12000,"Other","Commonwealth Corporation","Program Grant"
66699,6/30/2024 0:00:00,20921,"LEOMINSTER",11483,6/21/2024 4:00:00 AM,108150,"Other","Commonweath Corporation","Program Grant"
66700,6/30/2024 0:00:00,20922,"VIRGINIA EDUCATORS CREDIT UNION",10135,8/31/2022 4:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
66707,6/30/2024 0:00:00,20929,"SOUTHERN LAKES",5926,7/20/2017 0:00:00,5000,"Other","Wisconsin Credit Union Foundation","Program Grant"
66707,6/30/2024 0:00:00,20929,"SOUTHERN LAKES",10684,5/16/2023 5:00:00 AM,8914,"Other","Wisconsin Credit Union Foundation","Program Grant"
66731,6/30/2024 0:00:00,20953,"FOX COMMUNITIES",8518,5/22/2020 0:00:00,20000,"Other","FHLBank Chicago COVID-19 Relief Grant","Pass Through"
66731,6/30/2024 0:00:00,20953,"FOX COMMUNITIES",8791,10/30/2020 0:00:00,15000,"Other","FHLBC Targeted Impact Fund","Pass Through"
66731,6/30/2024 0:00:00,20953,"FOX COMMUNITIES",11188,1/9/2024 6:00:00 AM,25000,"Federal Home Loan Bank","","Pass Through"
66733,6/30/2024 0:00:00,20955,"NEW BEDFORD",5025,4/7/2016 0:00:00,10000,"National Credit Union Foundation","","Program Grant"
66733,6/30/2024 0:00:00,20955,"NEW BEDFORD",6655,9/25/2018 0:00:00,7365,"National Credit Union Foundation","","Program Grant"
66734,6/30/2024 0:00:00,20956,"NORTH COAST",4646,6/30/2015 0:00:00,10000,"Other","Northwest Area Foundation","Program Grant"
66734,6/30/2024 0:00:00,20956,"NORTH COAST",4843,7/31/2015 0:00:00,8000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
66734,6/30/2024 0:00:00,20956,"NORTH COAST",5734,7/25/2016 0:00:00,7000,"Other","OSCUI","Program Grant"
66734,6/30/2024 0:00:00,20956,"NORTH COAST",6289,11/27/2017 0:00:00,23500,"Other","OSCUI","Program Grant"
66734,6/30/2024 0:00:00,20956,"NORTH COAST",8721,12/30/2020 0:00:00,5000,"Other","NWCUA Foundation","Program Grant"
66734,6/30/2024 0:00:00,20956,"NORTH COAST",9191,6/15/2021 7:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Program Grant"
66750,6/30/2024 0:00:00,20972,"BADGER-GLOBE",7273,7/18/2019 0:00:00,7638,"Other","Wisconsin Credit Union Foundation","Program Grant"
66750,6/30/2024 0:00:00,20972,"BADGER-GLOBE",10614,7/18/2023 5:00:00 AM,15000,"State League Foundation","","Program Grant"
66752,6/30/2024 0:00:00,20974,"MARINE",8761,12/2/2020 0:00:00,6000,"Other","Federal Home Loan Bank","Program Grant"
66752,6/30/2024 0:00:00,20974,"MARINE",9116,1/8/2021 6:00:00 AM,6000,"Federal Home Loan Bank","","Program Grant"
66752,6/30/2024 0:00:00,20974,"MARINE",9779,2/16/2022 6:00:00 AM,6000,"Federal Home Loan Bank","","Program Grant"
66755,6/30/2024 0:00:00,20977,"COMPASSIONATE CARE",5413,7/21/2016 0:00:00,2009,"Other","Wisconsin Credit Union Foundation","Program Grant"
66755,6/30/2024 0:00:00,20977,"COMPASSIONATE CARE",8278,7/28/2020 0:00:00,5000,"Other","Credit Union Foundation","Program Grant"
66777,6/30/2024 0:00:00,20999,"VERVE, A CREDIT UNION",10905,8/3/2023 5:00:00 AM,10000,"State League Foundation","","Program Grant"
66779,6/30/2024 0:00:00,21001,"OSHKOSH COMMUNITY",4208,7/17/2014 0:00:00,1500,"Other","WI Credit Union Foundation","Program Grant"
66779,6/30/2024 0:00:00,21001,"OSHKOSH COMMUNITY",6060,7/20/2017 0:00:00,5000,"Other","WI CU Foundation","Program Grant"
66779,6/30/2024 0:00:00,21001,"OSHKOSH COMMUNITY",8099,2/21/2020 0:00:00,4440,"Other","Association of Credit Union Leagues","Program Grant"
66787,6/30/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",2257,7/27/2012 0:00:00,2500,"National Federation of Community Development Credit Unions","","Not Collected"
66787,6/30/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",5704,9/27/2016 0:00:00,2000000,"Community Development Financial Institution (CDFI)","","Program Grant"
66787,6/30/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",7523,3/20/2019 0:00:00,875000,"Community Development Financial Institution (CDFI)","","Program Grant"
66787,6/30/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",8290,9/24/2020 0:00:00,757500,"Community Development Financial Institution (CDFI)","","Program Grant"
66787,6/30/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",9051,6/15/2021 4:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Program Grant"
66787,6/30/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",10676,6/29/2023 4:00:00 AM,660000,"Community Development Financial Institution (CDFI)","","Program Grant"
66787,6/30/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",10887,9/20/2023 4:00:00 AM,3718258,"Community Development Financial Institution (CDFI)","","Program Grant"
66819,6/30/2024 0:00:00,21041,"ATHOL",3931,1/16/2014 0:00:00,13250,"National Credit Union Foundation","","Program Grant"
66819,6/30/2024 0:00:00,21041,"ATHOL",4245,8/1/2014 0:00:00,2500,"National Credit Union Foundation","","Program Grant"
66819,6/30/2024 0:00:00,21041,"ATHOL",11442,5/23/2024 4:00:00 AM,25000,"Federal Home Loan Bank","","Program Grant"
66834,6/30/2024 0:00:00,21056,"ROYAL",4735,9/10/2015 0:00:00,2000000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
66834,6/30/2024 0:00:00,21056,"ROYAL",4736,5/15/2015 0:00:00,4000,"Other","MNCUN","Program Grant"
66834,6/30/2024 0:00:00,21056,"ROYAL",5885,2/25/2017 0:00:00,2000000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
66834,6/30/2024 0:00:00,21056,"ROYAL",6705,10/16/2018 0:00:00,500,"Other","Minnesota Credit Union Foundation","Program Grant"
66834,6/30/2024 0:00:00,21056,"ROYAL",6706,9/19/2018 0:00:00,600000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
66834,6/30/2024 0:00:00,21056,"ROYAL",6707,8/1/2018 0:00:00,24500,"Other","City of Eau Claire Housing Division","Pass Through"
66834,6/30/2024 0:00:00,21056,"ROYAL",7052,1/11/2019 0:00:00,1795,"Other","BizRecycling","Program Grant"
66834,6/30/2024 0:00:00,21056,"ROYAL",7407,8/29/2019 0:00:00,7500,"National Credit Union Foundation","","Program Grant"
66834,6/30/2024 0:00:00,21056,"ROYAL",7408,8/22/2019 0:00:00,30000,"Other","City of Eau Claire Housing Division","Pass Through"
66834,6/30/2024 0:00:00,21056,"ROYAL",8136,5/8/2020 0:00:00,20000,"Other","FHLB - Chicago","Program Grant"
66834,6/30/2024 0:00:00,21056,"ROYAL",8477,9/4/2020 0:00:00,16000,"Other","FHLB - Chicago","Program Grant"
66834,6/30/2024 0:00:00,21056,"ROYAL",8754,11/1/2020 0:00:00,1500,"Other","Wisconsin Credit Union League","Program Grant"
