"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PG0002","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PP0049","ACCT_PP0050","ACCT_PP0051","ACCT_PP0052","ACCT_PP0053","ACCT_PP0054","ACCT_PP0055","ACCT_PP0056","ACCT_PP0057","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004"
67965,6/30/2024 0:00:00,24322,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
67970,6/30/2024 0:00:00,23858,"254900TTXC2DBWKBNZ05","Automated","1","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 14 2024  5:00AM"
67971,6/30/2024 0:00:00,24027,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
67972,6/30/2024 0:00:00,23977,"549300HTKHBMJL4D9734","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  8 2023  6:00AM"
67974,6/30/2024 0:00:00,23003,"","Automated","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","","",""
67976,6/30/2024 0:00:00,23956,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
67979,6/30/2024 0:00:00,23953,"","Combination","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
67982,6/30/2024 0:00:00,23992,"","Combination","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","",""
67993,6/30/2024 0:00:00,5429,"5493001LCNCF6Z3ZQ632","Automated","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  8 2024  5:00AM"
67995,6/30/2024 0:00:00,22431,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68005,6/30/2024 0:00:00,22765,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68008,6/30/2024 0:00:00,23062,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68010,6/30/2024 0:00:00,22903,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68011,6/30/2024 0:00:00,22836,"","Manual","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68016,6/30/2024 0:00:00,22483,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68018,6/30/2024 0:00:00,22630,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68021,6/30/2024 0:00:00,22675,"549300QWA589VRBWSZ92","Automated","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 27 2024  6:00AM"
68038,6/30/2024 0:00:00,3355,"54930064FQE21RHEG647","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  5:00AM"
68042,6/30/2024 0:00:00,22583,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1",""
68044,6/30/2024 0:00:00,25770,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68046,6/30/2024 0:00:00,24197,"549300S9FKL431GGXZ11","Automated","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 26 2024  5:00AM"
68047,6/30/2024 0:00:00,25779,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68052,6/30/2024 0:00:00,21910,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68053,6/30/2024 0:00:00,23081,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68057,6/30/2024 0:00:00,24237,"5493003FTQTUEICOS793","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 27 2023  5:00AM"
68061,6/30/2024 0:00:00,22309,"549300GGB04TG4AH1377","Combination","1","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 26 2024  8:00AM"
68062,6/30/2024 0:00:00,11413,"5493007B5Q7PRU51K437","Automated","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  8:00AM"
68069,6/30/2024 0:00:00,23923,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68071,6/30/2024 0:00:00,24013,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68073,6/30/2024 0:00:00,23994,"","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68077,6/30/2024 0:00:00,23958,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68084,6/30/2024 0:00:00,5770,"549300K2JM6ID3V5L024","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2024  6:00AM"
68085,6/30/2024 0:00:00,23942,"54930074H8866HTIWU69","Automated","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 27 2024  5:00AM"
68095,6/30/2024 0:00:00,24028,"549300DDLYW49R2HCV81","Combination","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2024  5:00AM"
68097,6/30/2024 0:00:00,23914,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68098,6/30/2024 0:00:00,23938,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68100,6/30/2024 0:00:00,23985,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68101,6/30/2024 0:00:00,23886,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68104,6/30/2024 0:00:00,23937,"25490030Z1TAY4VPEL47","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68112,6/30/2024 0:00:00,23119,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68113,6/30/2024 0:00:00,22361,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68119,6/30/2024 0:00:00,24043,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68120,6/30/2024 0:00:00,23915,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68124,6/30/2024 0:00:00,23996,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68126,6/30/2024 0:00:00,23912,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68127,6/30/2024 0:00:00,23911,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68135,6/30/2024 0:00:00,23976,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68137,6/30/2024 0:00:00,24276,"5493003VEEM09F16U659","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 10 2023  5:00AM"
68138,6/30/2024 0:00:00,23981,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68144,6/30/2024 0:00:00,23921,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68148,6/30/2024 0:00:00,23897,"","Combination","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","","",""
68149,6/30/2024 0:00:00,23864,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68150,6/30/2024 0:00:00,1091,"254900S1BUVJXXE9C251","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Apr 24 2023  4:00AM"
68153,6/30/2024 0:00:00,24046,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68161,6/30/2024 0:00:00,23846,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68165,6/30/2024 0:00:00,24062,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68167,6/30/2024 0:00:00,23879,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68171,6/30/2024 0:00:00,23968,"","Combination","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68172,6/30/2024 0:00:00,23852,"","Combination","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
68173,6/30/2024 0:00:00,23901,"","Combination","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
68180,6/30/2024 0:00:00,21552,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68181,6/30/2024 0:00:00,24587,"254900OEHDUSF2G6XH83","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  5:00AM"
68186,6/30/2024 0:00:00,3707,"5493000D6RXLNBZQYA47","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2024  8:00AM"
68187,6/30/2024 0:00:00,21514,"549300S8SHBRCI7UU819","Combination","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Nov  1 2023  6:00AM"
68190,6/30/2024 0:00:00,26240,"","Manual","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
68196,6/30/2024 0:00:00,22263,"54930007KK7ZS3IJVC25","Combination","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","Jan 26 2023  7:00AM"
68203,6/30/2024 0:00:00,22223,"549300TUSRLWD8ETNR90","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2024  8:00AM"
68204,6/30/2024 0:00:00,22233,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
68205,6/30/2024 0:00:00,22224,"5493000OOREHUZON5E13","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 10 2023  8:00AM"
68210,6/30/2024 0:00:00,1562,"549300MUCAWG8XJCW607","Combination","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 29 2024  5:00AM"
68215,6/30/2024 0:00:00,12663,"","Automated","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68219,6/30/2024 0:00:00,742,"54930070JV4STJJ0XS74","Automated","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2024  5:00AM"
68222,6/30/2024 0:00:00,22277,"","Manual","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
68223,6/30/2024 0:00:00,3806,"254900QPRPHIXEAX3L37","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 27 2023  8:00AM"
68224,6/30/2024 0:00:00,4416,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68225,6/30/2024 0:00:00,731,"549300QYV7W4MRNEFK89","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 27 2024  6:00AM"
68226,6/30/2024 0:00:00,1580,"254900T1NXF0ZR9PMX05","Combination","1","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 24 2024  6:00AM"
68227,6/30/2024 0:00:00,12314,"","Combination","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68228,6/30/2024 0:00:00,2642,"","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
68229,6/30/2024 0:00:00,22347,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68231,6/30/2024 0:00:00,22273,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68239,6/30/2024 0:00:00,4185,"54930097J3TUZXBXXE75","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 17 2023  8:00AM"
68240,6/30/2024 0:00:00,928,"","Manual","1","1","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","",""
68241,6/30/2024 0:00:00,2397,"25490053H6JWQDX4RM47","Automated","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  8 2024  5:00AM"
68242,6/30/2024 0:00:00,7846,"549300ZVE7XVH8GM5H22","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 16 2024  6:00AM"
68244,6/30/2024 0:00:00,1131,"5493002ABBXAWQFIKV03","Combination","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 22 2023  7:00AM"
68248,6/30/2024 0:00:00,2000,"549300S4PNXPKYHHRE82","Combination","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  5:00AM"
68251,6/30/2024 0:00:00,5673,"254900WAN5TOEYBJJR25","Automated","1","1","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024  6:00AM"
68253,6/30/2024 0:00:00,22235,"5493002XPTKLVFJ8Z103","Manual","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  8 2024  8:00AM"
68254,6/30/2024 0:00:00,22238,"","Combination","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
68255,6/30/2024 0:00:00,22295,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68256,6/30/2024 0:00:00,1451,"","Automated","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68257,6/30/2024 0:00:00,1056,"5493000PT0SXF8FBR107","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 16 2024  7:00AM"
68259,6/30/2024 0:00:00,5313,"549300S99IK3EU11AS13","Combination","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 21 2023  5:00AM"
68266,6/30/2024 0:00:00,11695,"254900IHJQNZRJTYR206","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68271,6/30/2024 0:00:00,22229,"549300UBGGLZLZEY0M18","Automated","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 26 2024  8:00AM"
68273,6/30/2024 0:00:00,22232,"","Manual","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68274,6/30/2024 0:00:00,6968,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
68278,6/30/2024 0:00:00,4138,"5493001B4U37VT2ML818","Automated","1","1","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","May 12 2023  7:00AM"
68280,6/30/2024 0:00:00,22239,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68283,6/30/2024 0:00:00,22240,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
68284,6/30/2024 0:00:00,22225,"","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68286,6/30/2024 0:00:00,4174,"","Manual","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68287,6/30/2024 0:00:00,1850,"5493007LUU2DLS755060","Automated","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024  5:00AM"
68291,6/30/2024 0:00:00,26309,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68293,6/30/2024 0:00:00,22322,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68295,6/30/2024 0:00:00,2496,"","Combination","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","",""
68296,6/30/2024 0:00:00,2921,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68297,6/30/2024 0:00:00,1702,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68298,6/30/2024 0:00:00,22226,"549300VZDEK4QLTWSL15","Automated","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 21 2024  7:00AM"
68300,6/30/2024 0:00:00,6748,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
68301,6/30/2024 0:00:00,1792,"549300GMNBYF84V5RF83","Automated","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 21 2023  5:00AM"
68302,6/30/2024 0:00:00,8580,"549300IOM384RW3HWE57","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 23 2024  6:00AM"
68305,6/30/2024 0:00:00,22280,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68315,6/30/2024 0:00:00,22333,"5493007QERYQSQ3QNH02","Combination","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  8:00AM"
68316,6/30/2024 0:00:00,14113,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
68317,6/30/2024 0:00:00,26305,"549300L7JNOXBW10PN68","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2023  6:00AM"
68321,6/30/2024 0:00:00,1542,"","Combination","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
68322,6/30/2024 0:00:00,4182,"549300ZZIAVB1U6Z4S78","Combination","1","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  5:00AM"
68324,6/30/2024 0:00:00,2344,"254900PZD34K8KYJD223","Combination","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 18 2024  5:00AM"
